2660,"We define a service delivery system as a set of interacting entities that are involved in the delivery of one or more business services. A service operating system manages the processes and resources within a service delivery system. This paper presents our on-going work on developing a formal model for these concepts, with the goal of clearly and precisely describing the delivery behavior of service systems. The model lays the groundwork for reasoning about the scenarios that occur in service delivery."
2661,"With the growing demand for service-oriented applications, the complexity of service change management is increasing. Existing work essentially addresses change decisions from a technical perspective (e.g. versioning, compatibility), but providers need to make decisions considering the business impact in terms of clients affected, revenues, costs and penalties. This paper suggests the use of Business Intelligence and Data Warehousing techniques to support business-oriented decisions throughout service life-cycle in a deep change context, i.e. a portfolio of services consumed in large scale by direct/indirect clients. The approach is centered on financial and usage indicators related to the service provision business, a data warehouse that provides a unified and integrated view of these indicators according to different analysis perspectives, and a data warehousing architecture that integrates heterogeneous data sources. We illustrate the impact analysis support provided by the approach through a case study inspired by a real world scenario."
2662,"Nowadays, more and more service consumers pay great attention to QoS (Quality of Service) when they find and select appropriate Web services. For most of the approaches to QoS-aware Web service recommendation, the list of Web services recommended to target users is generally obtained based on rating-oriented predictions, aiming at predicting the potential ratings that a target user may assign to the unrated services as accurately as possible. However, in some scenarios, high accuracy of rating predictions may not necessarily lead to satisfactory recommendation results. In this paper, we propose a ranking-oriented hybrid approach by combining item-based collaborative filtering techniques and latent factor models to address the problem of Web services ranking. In particular, the similarity between two Web services is measured in terms of the correlation coefficient between their rankings instead of between their ratings. Comprehensive experiments on the QoS data set composed of real-world Web services are conducted to test our approach, and the experimental results demonstrate that our approach outperforms other competing approaches."
2663,"Research in the field of semantic Web services aims at automating the discovery, selection, composition and management of Web services based on semantic descriptions. However, the applicability of many solutions developed in this field is hampered by the costs associated with semantically annotating large repositories of Web services. To overcome this gap we propose a practical method for semantically annotating collections of XML Schemas and Web service interfaces. We have evaluated this method on a large repository of governmental Web services. The evaluation shows that relatively simple techniques are surprisingly cost-effective, saving hundreds of man-hours of semantic annotation effort. Moreover, the proposed method does not assume the availability of a preexisting ontology or controlled vocabulary. Instead, the space of annotations is dynamically built during the annotation process."
2664,"WS-BPEL is a standard language to model business processes. Control flow is modeled explicitly using links. Data is passed via shared variables and there is no notion of explicit data links. However, explicit data links are an important means to reason about business process models. We present an algorithm to derive explicit data links in WS-BPEL processes. By considering dead path elimination as defined in WS-BPEL, we reduce the number of derived data links when compared to existing approaches that ignore dead path elimination."
2665,"Personal cloud storage is rapidly gaining popularity. A number of Internet service providers, such as Google and Baidu, entered this emerging market and developed a variety of cloud storage services. These ubiquitous services allow people to access personal files all over the world at anytime. With the prevalence of mobile Internet and rich media on web, more and more people use cloud storage for storing working documents, music, private photos and movies. Nevertheless, the size of the media files is often beyond the upper limit that a normal form-based file upload allows hence dedicated large-file upload services are required to be developed. Although various cloud vendors offer versatile cloud storage services, very little is known about the detailed development and deployment of the large-file upload services. This paper proposes a complete solution of large-file upload service, with the contributions in manyfold: Firstly, we do not limit the maximum size of a large file that can be uploaded. This is extremely practical to store huge database files from ERP tools. Secondly, we developed large-file upload service APIs that have very strict verification of correctness, to reduce the risk of data inconsistency. Thirdly, we extends the service developed recently for team collaboration with the capability of handling large files. Fourthly, this paper is arguably the first one that formalizes the testing and deployment procedures of large-file upload services with the help of Docker. In general, most large-file upload services are exposed to the public, facing security and performance issues, which brings much concern. With the proposed Docker-based deployment strategy, we can replicate the large-file upload service agilely and locally, to satisfy massive private or local deployment of KDrive. Finally, we evaluate and analyze the proposed strategies and technologies in accordance to the experimental results."
2666,"Over the past years services computing has become an emerging science that is highly regarded as a necessary technology not only by research but by industry as well. In the same context, the advent of cloud computing gave to services and web applications a whole new perspective and potential. Regardless of the rapid evolution in the fields of services and web technologies, ensuring the QoS of computing resources still remains an important topic. To this end, monitoring computing resources and application execution is an integral part of the services computing value chain. In this paper we present the architectural design and implementation of a service framework that monitors the resources of a physical as well as virtual infrastructure. Our solution extends Nagios, a widely used monitoring toolkit, through the implementation of NEB2REST, a Restful Event Brokering module."
2667,"Automatic composition of semantic Web services should make use of the ontology in which the services are specified. While the approaches can strongly benefit from doing so, they have to deal with the frame and ramification problems, necessitating worst-case exponential reasoning even to determine the outcome of applying a single Web service. The existing approaches to composition either ignore the background ontology, matching Web services based on concept names and hence removing the need for reasoning; or they employ full-scale reasoning and suffer from the unavoidable performance deficiencies. In our work, we instead look for interesting classes of ontologies where the required reasoning is polynomial. We define a formalism for semantic Web service composition. We present polynomial-time methods for dealing with several of the most commonly used ontology modelling constructs; further extensions are possible. We prove that our methods are correct. We are currently developing an implementation of our techniques."
2668,"Although quality requirements (QRs) are considered as being of crucial importance in today's service-oriented systems, existing approaches almost exclusively deal with QRs from the service providers' perspective (namely late QRs). The motivation for this paper is to address the analysis of QRs from the service customers' perspective (namely early QRs). The work presented in this paper focuses on the way that early QRs may be modeled and evaluated and demonstrates this approach on a stock trading service system - a real-world practice taken from an international firm in the financial sector. We focus on three QRs that are critical to service systems and especially that of stock trading, namely performance, availability and security. We introduce a modeling paradigm that extends the well-known UML Activity Diagram by explicitly representing these three QRs as an integral part of business process modeling and augments this modeling with quantitative and qualitative reasoning that together provide the means for enhanced decision making by service customers."
2669,"We propose a framework for intelligent document routing that extends XML technologies and enables realtime update of business routing logic. A novel feature of our system is the ability to semi-automate the process of creating and updating the routing rules. This is achieved by a closed loop system that performs clustering and inductive rule learning of document features. This framework was tested and deployed in a large real-world enterprise environment resulting in reduced development costs and simplified administration. The user interacts with the system using an application to graphically create, edit and publish the business processes"
2670,"Today organizations and business enterprises of all sizes need to deal with unprecedented amounts of digital information, creating challenging demands for mass storage and on-demand storage services. The current trend of clustered scale-out storage systems use symmetric active replication based clustering middleware to provide continuous availability and high throughput. Such architectures provide significant gains in terms of cost, scalability and performance of mass storage and storage services. However, a fundamental limitation of such an architecture is its vulnerability to application-induced massive dependent failures of the clustering middleware. In this paper, we propose hierarchical middleware architectures that improve availability and reliability in scale-out storage systems while continuing to deliver the cost and performance advantages and a single system image (SSI). Hierarchical middleware architectures organize critical cluster management services into an overlay network that provides application fault isolation and eliminates symmetric clustering middleware as a single-point-of-failure. We present an in-depth evaluation of hierarchical middlewares based on an industry-strength storage system. Our results show that hierarchical architectures can significantly improve availability and reliability of scale-out storage clusters."
2671,"Today's Internet is shifting towards a larger and smarter scenario known as the Internet of Things (IoT). The IoT envisions a multitude of heterogeneous objects and interactions with physical environments. In this environment, locating desirable services is challenging due to the considerable diversity, large number, dynamic behavior, and geographical distribution of the services provided by physical objects. In this paper, we propose a context-aware semantics-based service discovery mechanism - LOCA that can effectively locate services based on the context requirements. The proposed discovery framework is built on a fully distributed peer-to-peer (P2P) architecture which is scalable and robust. Moreover, a key feature of the discovery mechanism is its support of content and path locality. This feature can enhance the integrity of an organization and thus greatly improve the security of the organization. The effectiveness of the proposed framework is demonstrated through comprehensive simulation studies."
2672,"In ambient intelligence (AmI) environments, some services provided by AmI devices are often not visible to users and to other devices. The existing approaches deal with services' composition and discovery as two independent parts. In this paper, we propose an alternative approach based on logical reasoning agent system. This system is supported by a communication protocol where agents discover automatically services provided in their environment and construct dynamically composite services. The service composition is constructed from an exchange of idiomatic expressions among agents and users, while the discovery process takes the form of an information request via the communication protocol. The advantage of this approach is that agents are able to acquire knowledge from each other and when interacting with users. This capability will facilitate the satisfaction of user's requirements in an intelligent way. This study shows that agents are able to satisfy new services previously unknown to the system."
2674,"Many real-life organizations are hierarchies of largely autonomous, heterogeneous members (individuals or other organizations), often exhibiting rich policies. We restrict our attention to organizations that monitor their environment, collate events, determine compliance of their behaviors with their policies, and potentially act in anticipation of events to ensure the satisfaction of their policies. This paper models cross-organizational service agreements as resulting in the formation of organizations. This paper emphasizes the importance of proactive policy-based governance in organizations (modeled as multiagent systems) and provides a novel architecture supporting policy monitoring, governance, and enactment. This paper provides an initial formalization and discusses the compliance and completeness of behaviors produced from specified policies. To demonstrate the practical utility of this approach, it is implemented using an existing policy engine and messaging middleware."
2675,"The rapid growth in both the number and diversity of Web services raises new requirement of clustering techniques to facilitate the service discovery, service repository management etc. Existing clustering methods of Web services primarily focus on using the semantic distances between service features, e.g., topic vectors, mined from WSDL documents. However, these quality topic vectors are hard to be obtained due to the lack of abundant textual information in Web service description documents. In practice, prior knowledge from human's trajectory of utilizing Web services could be helpful in improving the accuracy of Web services clustering. With an analysis in the dataset of Web services and Mashups from ProgrammableWeb, we observe that Web services Mashuped together are highly likely to belong to different clusters and Web services being annotated with identical tags tend to be within the same cluster. Based on these observations, this paper proposes an efficient clustering approach for Web services. The approach firstly uses a probabilistic topic model to elicit the latent topic vectors from Web service description documents. It then performs clustering based on the K-means++ algorithm by incorporating parameters representing above mentioned prior knowledge. A comprehensive evaluation is conducted to validate the performance of our proposed approach based on a ground truth dataset crawled from ProgrammableWeb. Experimental comparisons of the approaches with and without these prior knowledge considerations show that our approach has a significant improvement on the clustering accuracy."
2676,"How to deploy more services while keeping the Quality of Services is one of the key challenges faced by the resource management of cloud platforms, especially for PaaS. Existing approaches focus mainly on cloud platforms which mainly host small number of applications, and consider few features of different applications. In this paper, we present SORM, a Service-Oriented Resource Management mechanism on cloud platforms. The core of SORM is a service feature model which involves resource consumption and request variance of services. For each server, SORM deploys service instances with complementary resource consumption, so as to improve resource utilization. SORM also divides servers into three pools and deploys service instances onto different pools, mainly based on their request variance features, so as to reduce computational over-head of resource management and keep cloud platforms stable. We evaluate the effectiveness and efficiency of SORM by simulation experiments and find that: compared with one exiting approach. SORM can deploy 3.6 times more services with nearly 74.1% time cost."
2677,"The relationship-focused and credential-focused identity management are both user-centric notions in Service-oriented architecture (SOA). For composite services, pure user-centric identity management is inefficient because each sub-service may authenticate and authorize users and users need participate in every identity provisioning transaction. If the above two paradigms are unified into the universal identity management model where identity information and privileges are delegatable, user-centricity will be more feasible in SOA. This paper aims to extend WS-Federation to build a universal identity management model based on anonymous credentials, which provides the delegation of anonymous credentials and combines identity metasystem to support easy-to-use, consistent experience and transparent security. In addition, the concept of self-generated pseudonym is introduced to construct efficient anonymous delegation model."
2678,"While the potential benefits of multi-business interaction automation are truly phenomenal, the complexity of business has increased dramatically, and building reliable and secure e-business application systems becomes an important issue. Industry standards for Web service composition, such as BPEL, provide the notion of LRT (Long running transaction) for the execution of business processes in Web service collaborations. Formal verification of BPEL programs and specifications has become a hot topic. However, the notion of LRT described in BPEL is purely local and occurs within a single business process instance. In this work a two-step model checking method, from simply to the complex, is proposed for multi-business process. A preliminary step is to judge business correctness on external logic transition relations amongst businesses with various simple symbolic model checking tools, and then make further checking interaction validation based on internal system behavior in multi-business coordination with model checking verification environment for mobile processes. The typical scenario is illustrated to show how model checking is applied to verify the reliability of multi-business coordination. All of these have important implications for ensuring multi-business process coordination."
2679,"A goal driven intention extraction approach is proposed to automate the process of extracting user intention from the original Web service request terms. We introduce a method for analyzing the request terms to fit user intension, so that the service provided is more suitable for the user. The input terms are parsed into different word sense sets. With the lexical dictionary and domain ontology, possible senses of the terms are identified. A goal structure is constructed to help the identification of goal models which represent the user intention. By combining the information of request terms and goal structures, one or more goal models are identified. A goal selector selects a candidate goal model from generated goal models to represent the user intention. A service request agent is designed to generate and execute plans to satisfy the goals."
2681,"Though there are some existing data service mashup tools, it is still challenging for those developers with no or little programming skills to develop data service mashups to solve the situational and ad-hoc business problems. This paper focuses on the problem of interactively recommending useful assistance at every step during the development of data service mashups under the condition that the mashup plan can't be determined in advance. This paper analyzes the problem with a motivating scenario, introduces the core definitions and an approach to dataflow pattern based recommendation. Inspired by the idea that there exist dataflow patterns for certain integration functionalities, several types of data service mashup patterns are defined. Then the interactively data service mashup recommendation method is proposed based on them. We also associate a set of tags to represent the situation and the inputs and outputs of data service model, and incorporate it in the recommendation method. Experiment results show that the dataflow pattern based recommendation approach for data service mashup is effective."
2682,"Nowadays, application needs loose-coupling approach allowing asynchronous evolution. Service-oriented computing is a paradigm that utilizes services as fundamental elements for application design, and fulfills loose-coupling requirement. However, services themselves are typically only used to abstract remote functionality; the service-oriented approach proffered by web services does not promote an implementation model managing service dynamism. This paper proposes iPOJO, a service-oriented component to implement services. However, this component model does not only manage dynamic service interactions; it also provides an extensibility mechanism. IPOJO Components can manage other non-functional properties as persistency, security, autonomic management, eventing... To illustrate the approach, the paper presents a usage of iPOJO on a residential gateway."
2683,"With the development of Web service technology, the quantity of the Web services published on the Internet is increasing rapidly and they are connected through input and output mapping. Although the properties of service network have been explored, the social relationships among services are not formally defined and there lacks practical approach to identify social relationships among real world services. Thus, we define three fundamental relations between Web services in a precise way: substitution, competition and collaboration. Moreover, based on 4 different granularity level Web Service Networks (WSN), an automatic service social relation annotation approach is proposed. We conduct experiments on a corpus crawled from the Internet. The experimental results show that the accuracy of single operation recommendation based on our method is up to 90% on average."
2684,"Current Web services standards enable publishing service descriptions and finding services on a match based on criteria such as method signatures or service category, but provide no basis for selecting a good service or for comparing ratings of services. This work presents a conceptual model of agent mediated Web service to address the flexible services selection and combination. At the end, an example is described to demonstrate how the conceptual model works."
2685,"Configuration plays a central role in the deployment and management of Web infrastructures and applications. A configuration often consists of assigning ""values"" to a pre-defined set of parameters defined in one or more files. Although the task of assigning values to (configuration) parameters looks simple, configuring infrastructures and applications is a very complex process. In this paper we present a framework for defining and analyzing configuration of an Apache server. We define the notion of ""configuration space"" of an Apache server as a set of possible values that can be assigned to configuration parameters. We then define the notion of an ""obstacle"" and ""forbidden region"" in the configuration space that should be avoided. We model configuration space using a logical framework based on OWL (Web ontology language). The obstacles and forbidden regions in the configuration space are modeled as constraints in the logical framework. These obstacles and forbidden regions are essentially ""anti-patterns"" that a typical installation should avoid. Given an instance of a configuration (that is, a ""point"" in the configuration space) we then check if the instance is ""obstacle free"" using logical reasoning."
2686,"This paper presents an agent based model for discovery, brokering and allocation of cost effective resources to computational jobs. A wireless grid environment of virtual organizations is considered. Agents are employed to perform resource brokering and allocation tasks. The model is simulated for different wireless grid scenarios, to test its operational effectiveness"
2687,"With the development of process recommendation, dynamic adaptation and automatic modeling, the requirement of explicit and formalized expression of activity dependence relation in the business domain is becoming more and more urgent. However, these relations more exist in the minds of domain experts or in the unstructured documents, which leads process modeling and adaptation are a time-consuming and error-prone process. To solve this problem, a relation mining method is proposed for obtaining activity dependence relations. The formal description of these relations is defined in control flow perspective, which is expressed as serial-dependence relations and parallel-dependence relations in the form of three tuples after analyzing all the control flow patterns. And a mining algorithm is proposed for mining these two types of relations based on the process model. The correctness and performance of this algorithm are verified by a large number of experiments, and the experimental results show this method can quickly and accurately extract all the activity dependence relations from the existing process models in a business domain."
2688,"Modern service-oriented systems have increasingly complex loosely-coupled architectures that often exhibit poor performance and resource efficiency and have high operating costs. This is due to the inability to predict at run-time the effect of dynamic changes in the system environment (e.g., varying service workloads) and adapt the system configuration accordingly. In this paper, we describe a long-term vision and approach for designing systems with built-in self-aware performance and resource management capabilities. We advocate the use of architecture-level performance models extracted dynamically from the evolving system configuration and maintained automatically during operation. The models will be exploited at run-time to adapt the system to changes in the environment ensuring that resources are utilized efficiently and performance requirements are continuously satisfied."
2689,"A significant challenge of successful application of the service-oriented architecture (SOA) in large-scale distributed systems is the quality of service (QoS) management, which provides various QoS guarantee levels for concurrent clients through effective resource allocations and adaptations. In this paper, we propose a policy-based approach for specifying QoS management strategies and enforcing QoS guarantees. This approach enables easy adaptation of new business rules and adaptation to system resource changes. This approach is also effective for supporting QoS management, as demonstrated in our experiments in a publish/subscribe system."
2690,"As a mega-trend in IT, cloud computing provides different types of cloud services. With these cloud services, a computing environment becomes very complex and heterogeneous since there are a large number of traditional and mobile applications and it is quite common for those applications to invoke the services. We call these applications as service-based applications. There are two potential problems with service-based applications; low QoS and limited manageability. To remedy the two problems, we propose a comprehensive framework for applying dynamic architecture and the concept of autonomic service management. This framework is called Service-based Ecosystem (SEco) where the configuration is dynamically changed to maintain the consistent level of the quality. To practically realize architectural dynamism, we first propose an autonomous management process and its key enabling methods on how to enable the architecture to be dynamic. We believe that dynamic architecture is an essential engineering technique in enabling truly autonomic management of quality in service-based applications."
2691,"Mashup, a way to compose a new service from existing services, is expected to play a great role in internet of things (IoT) environment. Many recent researches suggest that mashup in IoT environment is possible with existing web mashup technology if each thing exposes its functionalities as a web service. However, this approach may have limitations in dealing with many heterogeneous devices and computation scalability in the presence of large number of things involved. In this paper, we propose a cloud-based IoT mashup service model, called IoT Mashup as a Service (IoTMaaS), to overcome heterogeneity of devices by following the model driven architecture principles and computational scalability based on cloud computing paradigm. We also design a cloud platform on which IoTMaaS be executed in harmony with stakeholders such as end users, device manufacturers, and cloud computing providers. We proved the concept of the architecture by implementing a prototype platform with an vacant room detection application."
2692,"Service Oriented Architecture (SOA) has been widely applied in a range of systems such as Embedded Systems, Enterprise Information Systems and Cyber Physical Systems. These systems nowadays show System of Systems (SoS) characteristics including large-scale, consisting of software and hardware components, and cooperative processes among independent systems. It is very important to validate functional requirements and evaluate non-functional requirements of systems precisely in earlier design phase by executable architecting methodology. This paper aims to provide an executable modeling approach to SOA by bringing together Model Driven Service Engineering (MDSE) with Service oriented architecture Modeling Language (SoaML) and Modeling &amp; Simulation methodology based on Discrete Event System Specification (DEVS). First, the business architecture and system architecture are built with SoaML, then the Extended DEVS Modeling Language (E-DEVSML) is used as a model transformation intermediary to make SOA models executable in an automated code generation process, finally, the early validation and evaluation of this SOA are done through a generated DEVS simulation. To demonstrate the applicability of this approach we introduce an aircraft docking process in an airport scenario as the case study."
2693,"Traditional service discovery and selection approaches which rely mostly on centralized architectures, have been proven inadequate in the pervasive environment of the Internet of Things (IoT). In such settings, where decentralization of decision-making is mandatory, bio-inspired computing paradigms have emerged due to their inherent capability to operate without any central control. In this paper, taking inspiration from the widely studied bio-inspired Response Threshold Model, a decentralized service discovery and selection model is proposed. Preliminary results indicate that the proposed approach exhibits efficient scalability and routing performance."
2694,Context aware services are the next generation of the service computing paradigm. In this Industry report we explore a case study of creating context-aware services for the telecommunications industry.
2695,"Negotiation processes taking place between two or more parties need to agree on a viable execution mechanism. Auctioning protocols have proven useful as electronic negotiation mechanisms in the past. Auctions are a way of determining the price of a resource in a dynamic way. Additionally, auctions have well defined rules such as winner and loser determination, time restrictions or minimum price increment. These restrictions are necessary to ensure fair and transparent resource allocation. However, these rules are limiting flexibility of consumers and providers. In this paper we introduce a novel negotiation based resource allocation mechanisms using the offer-counteroffer negotiation protocol paradigm. This allocation mechanism shows similarities to the supermarket approach as consumer and provider are able to communicate directly. Further, the price is determined in a dynamic way similar to auctioning. We developed a Bazaar-Extension for CloudSim which simulates negotiation processes with different strategies. In this paper we introduce and analyze a specific Genetic Algorithm based negotiation strategy. For the comparison of the efficiency of resource allocations a novel Bazaar-Score was used."
2696,"An enterprise can consist of disparate technology environments such as legacy, Java, .Net etc and heterogeneous applications such as Customer Relationship Management (CRM), Enterprise Resource Planning (ERP) etc. In addition, there could be multiple versions of the same application deployed in different locations. In this environment, it is very difficult to create and maintain enterprise-wide business processes that can seamlessly work across heterogeneous applications and their versions. Service Oriented Architecture (SOA) could be used to address these problems. This paper presents how a SOA based solution can be implemented by defining business processes based on common service interfaces and a common data model. By following this approach, we have built a robust architecture and business processes that remain unchanged when underlying applications are retired, replaced, or consolidated."
2697,"Service composition has received considerable attention nowadays as a key technology to deliver desired business logics by directly aggregating existing Web services. Considering the dynamic and autonomous nature of Web services, building high-quality software systems by composing third-party services faces novel challenges. As a solution, new techniques have been recently developed to automatically predict the QoS of services in a future time and the prediction result will facilitate in selecting individual services. Nonetheless, limited effort has been devoted to QoS prediction for service composition. To fill out this technical gap, we propose a novel model in this paper that integrates QoS prediction with service composition. The integrated model will lead to a composition result that is not only able to fulfill user requirement during the composition time but also expected to maintain the desired QoS in future. As user requirement is expected to be satisfied by the composition result for a long period of time, significant effort can be reduced for re-composing newly selected services, which usually incurs high cost. We conduct experiments on both real and synthetic QoS datasets to demonstrate the effectiveness of the proposed approach."
2698,"Cloud service monitoring is a critical need for both providers and customers to assess the state of resources and the level of delivery of services. However, existing Cloud service monitoring methods are typically inapplicable in case the targeted service parameters are inaccessible, e.g., Cloud Service Providers do not allow external access to some service parameters for varied reasons (proprietary IPR, privacy issues, security concerns or simply access difficulties). Hence, alternate Cloud service monitoring approaches are needed to address this issue. Nonetheless, Cloud services are not provided in isolation and very often share common resources with other services that naturally introduces service dependencies between different services. In this paper, we propose a novel Cloud service monitoring approach which targets such dependencies to conduct indirect monitoring of inaccessible Cloud service parameters by using monitoring information collected from other Cloud services. The proposed monitoring approach can also assess the reliability of the monitored result. The presented case study validates the applicability of the proposed indirect monitoring approach."
2699,"Reverse geocoding has raised potential privacy concerns, especially regarding the ability to reverse engineer geographical location to obtain the street address of an individual. In most cases, direct reference to the geography of the area mapped that elucidates sensitive information isn't of much interest than having the knowledge of what we can do or find there. Rather than raising a flag, this paper presents a design framework of the space profile-based reverse geocoding service that creates an abstract space which explains area characteristic and can be used to infer probable activities that individuals can be engaged in the area."
2700,"There is a common consensus on the role that social technologies could play in improving business process management. However several challenges continue to undermine this role. In this paper we discuss a specific challenge, which is the lack of formalization to describe cloud resources used by business processes. Building upon our previous work on social business processes we develop a framework that provides a semantic description of cloud resources, strategies to ensure their correct use based on this description, as well as a set of social relations connecting them. Thereby, this framework helps to guarantee a free-of-conflict resource allocation during business process execution. To illustrate our framework doability, an extension of Signavio process editor is developed using a real use case from an industrial partner."
2701,"In past three decades, the world of computation has changed from centralized (client-server not web-based) to distributed systems and now we are getting back to the virtual centralization (Cloud Computing). Location of data and processes makes the difference in the realm of computation. On one hand, an individual has full control on data and processes in his/her computer. On the other hand, we have the cloud computing wherein, the service and data maintenance is provided by some vendor which leaves the client/customer unaware of where the processes are running or where the data is stored. So, logically speaking, the client has no control over it. The cloud computing uses the internet as the communication media. When we look at the security of data in the cloud computing, the vendor has to provide some assurance in service level agreements (SLA) to convince the customer on security issues. Organizations use cloud computing as a service infrastructure, critically like to examine the security and confidentiality issues for their business critical insensitive applications. Yet, guaranteeing the security of corporate data in the ""cloud"" is difficult, if not impossible, as they provide different services like Software as a service (SaaS), Platform as a service (PaaS), and Infrastructure as a service (IaaS). Each service has their own security issues. So the SLA has to describe different levels of security and their complexity based on the services to make the customer understand the security policies that are being implemented. There has to be a standardized way to prepare the SLA irrespective to the providers. This can help some of the enterprises to look forward in using the cloud services. In this paper, we put forward some security issues that have to be included in SLA."
2702,"A key feature of Cloud computing is its agility and flexibility to support the scalability needs of business solutions. Currently, the agility is only limited to the scalability of the compute, memory and storage. To improve an application's agility, we need to monitor &amp; measure solution level metrics and associate the performance of the metrics to the business agility needs of the solution by making real-time scalability or change decisions. In this paper, we illustrate a scaling decision mechanism utilizing the monitoring data from infrastructure, middleware, and business level metrics. We use these performance metrics as input to a causality analysis model to make architecture changes or scalability decisions. Mathematically, we define the causality as a graph to link the changes in the measured metric values to the action of the solution change. The causality analysis follows scalability principles as best practices. They are a) the principle of performance scalability b) principle of contribution margin for scalability, and c) principle of the least cost of SLA compliance. We define these scalability principles as the rules to ensure that the business stakeholder of the solution can maintain or improve their business quality or profit margins as the computing capability scales up or down. To implement those principles, we need to establish the linkages of the business metrics to the decision of changes. To make such linkage, we first utilize causality analysis to identify feasible scaling actions, and then associate those actions with the system, application, and business performance metrics. With the help of causality analysis, we implement a performance monitoring and scaling automation framework for managed solutions using an Open Source Monitoring system."
2703,"This paper presents a framework used for analyzing decisions regarding implementations of service oriented architectures. The framework assesses the business value of SOA by measuring the modification cost, i.e. the effort needed to become service oriented, and the benefits that can be gained for an enterprise using SOA."
2704,"Nowadays, Web Services are considered as de facto and attracting distributed approach of application/services integration over the Internet. Web Services can also operate within communities to improve their visibility and market share. In a community, Web Services usually offer competing and/or complementing services. In this paper, we augment the community approach by defining a specific-purpose community to monitor Web Services operating in any Web Services community. This monitoring community consists of a set of Web Services capable of observing other Web Services. Clients, providers, as well as managers of communities can make use of the monitoring community to check if a Web Service is operating as expected. This paper defines the overall architecture of the monitoring community, the business model behind, different rules and terms to be respected by its members, services it offers to its various classes of customers. The paper also presents promising experimental results using the monitoring community."
2705,"The purpose for achieving strategic alignment between Information Technology (IT) and Business areas refers to the need of large organizations to exploit the IT's ability to deliver good products and services, thereby standing out in a competitive scenario. Within this context, Business Process Management and Service Orientation tend to gain space in organizations, since they are able to automate and optimize processes and services for the business. In the business process analysis and modeling phase, it is important to treat not only functional properties, but also process quality and operating constraints, usually grouped as Non-Functional Properties (NFP); thereby preventing that investments in IT are wasted on inefficiency and rework. In order to address these constraints, Business Level Agreements (BLA) and Service Level Agreements (SLA) should be used. The most prestigious languages for business process modeling, including Business Process Model and Notation (BPMN), lack the representation of these NFPs. The approach proposed in this paper, BLA@BPMN, extends BPMN to embody BLAs, as part of a bigger approach to foster strategic alignment in this context. A BLA is specified in the process model level so that it can be mapped to a set of SLAs at the executable process level."
2706,"With the growing adoption of service oriented computing, Web services are becoming important building blocks of distributed applications. As these services inevitably evolve and change, service version management will increasingly become a key part of the service lifecycle. To address this versioning requirement from the service provider's point of view, we propose two key concepts. The first is to draw a distinction between a service's interface version and its implementation version. The second is to employ a tiered hosting model which echoes this structure, by introducing a version routing point in front of the actual service implementation versions. This version routing point routes versioned requests to the appropriate implementation versions. We have implemented a prototype of our approach on IBM's WebSphere Process Server and WebSphere Enterprise Service Bus. We show our results with a versioned test service to demonstrate the capabilities of our proposal."
